;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-09-05 00:00:00;2022-09-05 02:00:00;51,4063;5,4574;5,69;6,97;15,87;42;51,4379;5,3582;5,50;6,62;13,01;5581;31;51,5107;5,3607;4,26;5,29;11,20;30;51,4914;5,4391;7,89;8,86;15,07;26;51,4025;5,3515;19,29;20,05;24,31;35;51,4568;5,4382;2,62;3,25;7,60;23;51,4465;5,4481;1,22;1,43;4,05;21;51,4422;5,4845;4,37;5,30;10,17;17;51,3707;5,1566;4,73;5,43;10,15;17;51,4453;5,4854;5,86;6,68;11,20;43;51,4416;5,4715;6,86;7,88;14,65;27;51,4815;5,5199;3,21;3,91;8,52;12;51,4682;5,3902;45,34;46,46;49,86;6732;30;51,3468;5,3887;5,53;6,86;18,17;22;51,4136;5,4707;5,88;6,89;12,30;16;51,5696;5,3114;4,06;4,81;11,66;25;51,4332;5,5198;5,68;6,65;15,17;39;51,4372;5,4233;6,14;7,08;13,25;49;51,4585;5,4049;3,27;4,17;9,58;63;51,4444;5,4788;6,99;7,91;14,87;43;51,4545;5,3888;4,88;6,19;15,00;4621;32;51,4492;5,4570;4,74;5,63;10,03;51;51,4353;5,4800;3,61;4,57;10,59;26;51,4375;5,4516;5,70;6,67;13,85;40;51,4797;5,4751;5,11;5,98;11,29;34;51,5295;5,4719;5,45;6,29;12,13;20;51,4386;5,4819;8,64;9,76;16,70;32;51,4686;5,4724;16,66;17,59;24,89;20;;;;;;;51,4527;5,4851;11,73;12,64;18,14;22;51,4320;5,6272;5,42;6,11;11,21;49;51,5923;5,7812;6,69;7,64;16,05;38;51,5305;5,2846;5,11;6,00;13,51;50;51,3564;5,6357;5,53;6,81;21,17;37;51,5836;5,5481;5,83;7,29;12,58;94;51,5092;5,3781;6,35;7,11;11,79;37;51,4769;5,2616;4,01;4,86;8,37;30;;;9,20;11,34;17,54;66;51,4735;5,6530;7,56;9,85;15,79;87;51,3769;5,7723;3,71;4,50;9,35;27;51,4693;5,6347;5,96;7,24;11,61;68;51,4777;5,6568;5,95;7,91;12,40;66;51,3072;5,4218;3,47;4,27;9,11;40;51,4165;5,1264;4,32;5,14;9,18;6;51,4903;5,3941;3,88;4,64;8,37;34
2022-09-06 00:00:00;2022-09-06 02:00:00;51,4063;5,4574;5,83;7,19;15,76;33;51,4379;5,3582;6,05;7,20;14,04;4841;27;51,5107;5,3606;4,77;5,76;11,09;21;51,4914;5,4391;7,56;8,71;15,70;27;51,4025;5,3514;19,85;20,68;25,17;29;51,4568;5,4384;3,27;3,98;8,21;15;51,4465;5,4481;1,35;1,62;4,16;24;51,4422;5,4844;4,54;5,57;10,20;12;51,3707;5,1566;5,80;6,51;10,11;11;51,4453;5,4854;5,96;6,81;11,15;32;51,4417;5,4715;5,91;7,02;13,76;21;51,4815;5,5199;3,69;4,51;8,34;12;51,4682;5,3902;26,61;27,82;34,69;5619;23;51,3468;5,3887;5,95;7,22;15,46;13;51,4136;5,4707;6,19;7,17;11,68;12;51,5696;5,3114;4,38;5,05;9,59;20;51,4332;5,5198;6,10;7,32;15,68;34;51,4372;5,4233;9,18;10,18;16,45;37;51,4585;5,4049;3,92;4,89;10,76;45;51,4445;5,4788;4,24;5,16;12,01;31;51,4545;5,3888;5,40;6,90;15,63;5734;26;51,4491;5,4570;5,35;6,30;10,44;34;51,4352;5,4799;3,90;5,06;12,37;17;51,4375;5,4518;5,98;7,05;14,58;26;51,4797;5,4751;5,35;6,35;11,80;27;51,5295;5,4719;6,20;7,23;13,24;13;51,4386;5,4816;6,14;7,34;14,06;27;51,4685;5,4723;8,50;9,55;16,62;18;;;;;;;51,4527;5,4851;11,81;12,76;17,97;17;51,4320;5,6272;6,58;7,43;12,15;51;51,5923;5,7812;7,13;8,20;16,79;32;51,5304;5,2846;5,61;6,34;11,50;46;51,3564;5,6357;4,84;5,63;12,50;31;51,5835;5,5481;4,48;5,38;9,23;77;51,5092;5,3781;7,38;8,11;12,26;30;51,4769;5,2616;4,26;5,14;8,26;27;;;6,48;7,55;12,56;67;51,4736;5,6530;5,34;6,27;10,14;73;51,3769;5,7723;3,98;4,82;9,04;22;51,4692;5,6347;4,04;4,85;8,77;63;51,4775;5,6567;4,05;5,06;9,03;38;51,3072;5,4218;4,09;4,88;8,98;33;51,4164;5,1264;5,14;6,02;9,68;6;51,4903;5,3941;5,12;5,99;9,71;25
2022-09-07 00:00:00;2022-09-07 02:00:00;51,4063;5,4574;6,71;8,67;18,52;29;51,4379;5,3582;7,12;8,79;15,53;3257;16;51,5107;5,3606;5,53;6,84;12,89;19;51,4914;5,4391;6,78;8,30;15,42;21;51,4025;5,3514;18,77;20,03;24,46;20;51,4568;5,4384;4,55;5,51;10,11;17;51,4465;5,4481;1,65;1,89;4,05;24;51,4423;5,4845;6,48;7,87;12,42;12;51,3707;5,1566;7,12;8,20;12,15;12;51,4454;5,4854;7,54;8,91;14,00;26;51,4416;5,4714;7,64;9,23;16,36;15;51,4815;5,5199;4,97;6,00;9,71;9;51,4682;5,3902;11,28;12,84;19,86;4452;17;51,3468;5,3887;6,96;8,67;17,42;16;51,4136;5,4707;7,20;8,71;14,50;13;51,5697;5,3114;5,60;6,47;11,11;19;51,4332;5,5198;8,13;10,07;19,08;28;51,4372;5,4233;10,85;12,26;18,63;38;51,4585;5,4049;4,80;6,17;12,30;35;51,4445;5,4788;4,64;6,05;13,53;26;51,4545;5,3888;6,25;8,25;17,08;4347;17;51,4492;5,4570;7,18;8,45;12,77;29;51,4352;5,4797;5,85;7,32;14,01;14;51,4375;5,4518;7,36;9,09;17,94;25;51,4797;5,4752;6,47;7,86;13,78;23;51,5295;5,4719;7,43;8,69;14,34;17;51,4389;5,4818;7,79;9,56;17,69;19;51,4685;5,4723;7,89;9,35;16,69;16;;;;;;;51,4528;5,4851;12,38;13,75;19,75;17;51,4320;5,6272;8,05;9,11;13,88;31;51,5923;5,7812;8,20;9,42;17,01;21;51,5305;5,2846;6,71;7,81;13,16;33;51,3564;5,6358;5,93;6,76;12,03;27;51,5835;5,5481;5,13;6,46;10,99;62;51,5092;5,3781;8,05;9,01;13,13;30;51,4768;5,2616;5,36;6,56;10,27;23;;;7,64;8,82;13,27;49;51,4736;5,6530;6,59;7,85;11,82;47;51,3769;5,7723;6,39;7,54;11,59;19;51,4693;5,6347;5,61;6,68;10,47;43;51,4775;5,6568;5,50;6,83;10,73;33;51,3072;5,4218;6,49;7,66;12,63;23;51,4164;5,1264;6,23;7,50;11,44;7;51,4903;5,3941;6,39;7,39;10,73;30
2022-09-08 00:00:00;2022-09-08 02:00:00;51,4063;5,4574;3,98;5,90;15,28;17;51,4379;5,3582;4,37;6,03;12,29;2690;11;51,5108;5,3606;3,64;4,99;10,25;11;51,4914;5,4391;3,54;5,06;12,08;13;51,4025;5,3514;9,59;10,73;15,02;5;51,4568;5,4383;2,44;3,45;8,47;14;51,4466;5,4480;1,38;1,60;3,83;18;51,4423;5,4844;3,40;4,84;8,95;10;51,3707;5,1566;4,19;5,12;9,02;5;51,4454;5,4854;4,05;5,32;10,05;16;51,4413;5,4713;4,41;5,99;12,68;12;51,4815;5,5199;1,96;3,02;6,49;6;51,4682;5,3902;2,22;3,75;11,16;3252;12;51,3468;5,3887;4,48;6,51;16,86;3;51,4136;5,4707;4,14;5,55;10,72;8;51,5696;5,3113;3,43;4,35;8,93;10;51,4332;5,5198;4,35;6,26;15,21;16;51,4372;5,4233;5,97;7,39;13,72;26;51,4585;5,4049;2,30;3,65;10,01;19;51,4445;5,4788;1,97;3,35;10,36;14;51,4545;5,3888;3,37;5,38;14,53;3511;11;51,4492;5,4570;3,42;4,66;8,60;20;51,4352;5,4797;4,89;6,39;11,16;9;51,4375;5,4518;3,84;5,51;13,38;16;51,4797;5,4752;3,73;5,10;10,59;19;51,5295;5,4719;4,46;5,78;11,25;13;51,4387;5,4820;4,42;6,21;13,15;11;51,4686;5,4723;4,18;5,69;11,92;12;;;;;;;51,4528;5,4851;6,68;7,94;13,17;11;51,4320;5,6272;4,70;6,06;11,01;20;51,5923;5,7812;5,05;6,50;15,28;11;51,5305;5,2846;4,39;5,71;12,43;21;51,3565;5,6357;3,33;4,31;8,87;14;51,5836;5,5481;2,78;4,20;9,09;38;51,5092;5,3781;5,60;6,59;10,54;18;51,4768;5,2616;3,09;4,43;8,08;14;;;3,61;4,87;9,24;42;51,4736;5,6530;3,64;4,92;8,65;28;51,3769;5,7723;2,47;3,50;7,30;10;51,4693;5,6348;2,42;3,50;6,86;29;51,4776;5,6567;2,48;3,92;8,18;18;51,3072;5,4218;2,86;4,06;8,72;13;51,4164;5,1265;3,50;4,82;8,78;6;51,4904;5,3941;3,97;5,12;8,52;25
2022-09-09 00:00:00;2022-09-09 02:00:00;51,4063;5,4574;3,64;5,74;16,58;10;51,4379;5,3582;3,77;5,42;12,19;1642;5;51,5109;5,3606;3,34;4,76;10,30;7;51,4914;5,4391;3,18;4,70;12,15;5;51,4025;5,3514;7,07;8,24;12,67;4;51,4567;5,4382;2,08;3,11;8,63;13;51,4465;5,4481;1,30;1,53;3,75;12;51,4422;5,4843;3,43;5,05;9,57;7;51,3707;5,1566;4,20;5,36;9,78;2;51,4454;5,4854;3,81;5,14;10,20;7;51,4413;5,4713;4,05;5,70;13,00;4;51,4815;5,5199;1,69;2,81;6,64;4;51,4682;5,3902;1,50;3,11;11,39;4476;7;51,3468;5,3887;4,08;6,24;19,22;1;51,4136;5,4707;3,69;5,22;11,04;5;51,5696;5,3113;3,09;4,06;8,98;7;51,4332;5,5198;4,01;6,14;17,26;7;51,4372;5,4233;3,25;4,68;11,21;17;51,4586;5,4048;2,00;3,40;9,89;9;51,4446;5,4787;2,55;4,00;11,15;9;51,4546;5,3887;3,07;5,05;14,59;3262;4;51,4491;5,4569;2,93;4,35;8,83;9;51,4353;5,4796;4,25;5,79;11,26;6;51,4374;5,4516;3,97;5,98;16,70;13;51,4797;5,4751;3,46;4,92;11,20;11;51,5295;5,4719;4,02;5,40;10,70;9;51,4385;5,4819;4,83;6,99;15,10;5;51,4685;5,4724;3,65;5,15;11,55;8;;;;;;;51,4528;5,4851;6,56;7,83;13,36;6;51,4320;5,6272;4,07;5,42;11,16;10;51,5923;5,7812;4,53;6,05;15,01;4;51,5305;5,2846;3,95;5,27;13,36;13;51,3565;5,6358;3,26;4,44;10,57;9;51,5836;5,5481;2,33;3,89;9,14;21;51,5092;5,3781;5,15;6,22;10,91;8;51,4768;5,2616;2,63;4,10;8,23;8;;;2,56;3,80;8,35;24;51,4736;5,6530;3,67;5,11;9,76;15;51,3769;5,7723;2,22;3,49;8,08;4;51,4693;5,6349;2,38;3,56;7,35;17;51,4776;5,6567;2,09;3,42;7,84;9;51,3072;5,4218;2,35;3,73;9,39;6;51,4165;5,1265;3,26;4,76;9,24;5;51,4904;5,3941;3,36;4,62;8,40;16
2022-09-10 00:00:00;2022-09-10 02:00:00;51,4063;5,4574;7,86;10,03;19,81;7;51,4379;5,3582;8,46;10,23;17,35;1599;3;51,5108;5,3606;6,42;7,91;13,17;4;51,4914;5,4391;7,18;8,69;15,83;4;51,4025;5,3514;12,69;13,92;18,58;4;51,4569;5,4384;4,71;5,67;10,06;9;51,4465;5,4481;1,33;1,52;3,65;8;51,4422;5,4843;7,76;9,62;14,10;6;51,3707;5,1566;6,93;8,03;12,24;1;51,4454;5,4854;9,38;10,93;16,45;4;51,4412;5,4714;7,88;9,55;16,08;5;51,4815;5,5199;5,71;6,82;10,13;3;51,4681;5,3901;5,48;7,06;14,43;4732;3;51,3468;5,3887;9,68;12,18;25,55;1;51,4136;5,4707;8,66;10,28;16,12;5;51,5696;5,3113;4,78;5,55;9,54;5;51,4332;5,5198;10,07;12,12;21,31;5;51,4372;5,4233;5,89;7,25;13,64;10;51,4586;5,4049;5,06;6,46;12,90;6;51,4446;5,4787;6,42;7,95;14,51;10;51,4546;5,3887;6,55;8,68;17,98;5067;4;51,4492;5,4569;8,80;10,35;14,53;4;51,4353;5,4797;8,85;10,64;16,13;6;51,4373;5,4512;9,57;12,03;24,59;2;51,4797;5,4752;7,61;9,04;14,87;7;51,5295;5,4719;7,55;8,90;13,85;7;51,4386;5,4818;9,32;11,50;19,29;5;51,4686;5,4722;8,56;10,17;17,16;6;;;;;;;51,4528;5,4851;12,19;13,59;19,55;5;51,4320;5,6272;9,76;11,18;16,44;5;51,5922;5,7812;11,95;13,36;19,91;2;51,5305;5,2845;6,75;7,90;13,51;6;51,3564;5,6360;6,19;7,35;12,40;6;51,5836;5,5481;6,11;7,71;11,98;13;51,5092;5,3781;8,60;9,62;13,96;6;51,4769;5,2616;5,15;6,80;10,80;7;;;6,30;7,54;11,49;12;51,4736;5,6530;7,42;8,69;12,22;9;51,3769;5,7723;6,42;7,67;11,24;3;51,4693;5,6349;5,58;6,65;9,85;12;51,4778;5,6568;5,52;7,01;11,12;5;51,3072;5,4218;6,70;8,16;13,47;4;51,4165;5,1265;6,39;8,02;12,11;4;51,4904;5,3941;5,90;7,10;10,34;9
2022-09-11 00:00:00;2022-09-11 02:00:00;51,4063;5,4574;10,66;11,62;16,46;20;51,4379;5,3582;9,78;10,71;14,89;2948;9;51,5108;5,3606;8,42;9,16;12,52;6;51,4914;5,4391;11,98;13,07;17,77;8;51,4025;5,3514;15,71;16,38;19,51;11;51,4569;5,4384;8,25;8,91;12,20;10;51,4465;5,4481;1,38;1,52;3,60;12;51,4422;5,4844;15,30;16,52;19,84;7;51,3707;5,1566;10,37;10,90;13,30;4;51,4454;5,4854;16,27;18,01;22,30;14;51,4412;5,4714;15,36;16,69;21,94;12;51,4815;5,5199;9,39;10,15;12,58;5;51,4682;5,3901;11,66;12,43;16,94;6143;10;51,3468;5,3887;13,34;14,61;22,38;1;51,4136;5,4707;13,63;15,07;19,31;10;51,5696;5,3114;5,64;6,06;9,35;7;51,4332;5,5198;15,52;17,02;22,62;11;51,4372;5,4233;10,24;11,19;15,83;24;51,4586;5,4049;9,33;10,35;15,25;20;51,4446;5,4787;12,45;13,69;18,24;18;51,4545;5,3888;10,07;11,34;16,89;3864;12;51,4491;5,4569;15,71;16,85;19,58;19;51,4353;5,4797;14,47;15,77;19,51;9;51,4373;5,4512;15,49;17,03;23,27;21;51,4797;5,4752;12,83;13,95;18,41;14;51,5295;5,4719;13,26;14,18;17,83;10;51,4386;5,4820;17,21;18,89;24,47;12;51,4686;5,4722;14,86;16,14;20,90;9;;;;;;;51,4528;5,4851;18,90;20,31;24,42;13;51,4320;5,6272;14,26;15,13;18,18;15;51,5922;5,7812;21,63;22,56;25,70;7;51,5304;5,2845;8,47;9,04;12,50;24;51,3565;5,6358;10,13;10,73;14,15;9;51,5836;5,5481;12,56;13,79;16,47;28;51,5092;5,3781;11,55;12,16;15,26;17;51,4768;5,2616;5,24;5,70;8,13;15;;;14,62;15,58;18,30;29;51,4736;5,6530;16,41;17,60;19,78;28;51,3769;5,7723;15,65;16,75;19,66;9;51,4693;5,6347;13,81;14,72;17,08;34;51,4778;5,6568;13,95;15,48;18,53;18;51,3072;5,4218;9,00;9,61;12,44;10;51,4165;5,1265;10,87;12,03;14,95;4;51,4904;5,3941;9,52;10,16;12,39;20
2022-09-12 00:00:00;2022-09-12 02:00:00;51,4063;5,4574;11,34;12,66;18,85;34;51,4379;5,3582;10,68;12,20;17,42;3790;18;51,5108;5,3606;8,68;9,68;14,20;16;51,4914;5,4391;11,24;12,74;18,07;27;51,4025;5,3514;15,62;16,66;20,11;15;51,4568;5,4383;8,57;9,40;13,12;14;51,4465;5,4481;1,55;1,69;3,82;32;51,4422;5,4844;10,77;11,71;15,12;13;51,3707;5,1566;10,13;10,74;13,36;11;51,4454;5,4854;12,03;13,55;17,69;32;51,4413;5,4713;12,67;13,98;19,53;28;51,4815;5,5199;7,12;7,67;10,14;7;51,4682;5,3902;20,83;22,14;27,09;7903;22;51,3468;5,3887;11,00;12,30;20,26;3;51,4136;5,4707;11,46;12,87;17,27;15;51,5697;5,3114;6,91;7,49;11,75;14;51,4332;5,5198;12,95;14,55;20,95;28;51,4372;5,4233;19,64;20,98;25,84;29;51,4586;5,4049;9,64;11,11;16,49;45;51,4447;5,4788;9,23;10,39;15,87;37;51,4545;5,3888;11,25;13,28;20,26;5006;28;51,4491;5,4569;12,08;13,08;16,32;40;51,4352;5,4797;9,11;10,14;14,54;18;51,4373;5,4512;13,25;14,81;22,15;16;51,4797;5,4751;11,41;12,69;17,36;33;51,5295;5,4719;11,91;12,84;17,05;22;51,4386;5,4819;12,75;14,13;19,64;28;51,4687;5,4722;13,14;14,52;19,82;23;;;;;;;51,4528;5,4851;16,09;17,35;21,67;22;51,4320;5,6272;10,61;11,30;14,46;38;51,5922;5,7812;20,04;21,66;26,91;19;51,5304;5,2845;9,43;10,17;14,21;45;51,3565;5,6357;8,46;9,02;12,53;19;51,5835;5,5481;9,56;10,55;13,65;62;51,5092;5,3781;12,03;12,99;16,36;35;51,4768;5,2616;6,48;7,11;9,78;26;;;11,02;12,07;15,64;63;51,4736;5,6530;12,35;13,62;16,74;53;51,3769;5,7723;10,40;11,32;14,78;22;51,4693;5,6347;10,13;10,99;13,99;63;51,4777;5,6568;10,91;12,32;15,59;48;51,3072;5,4218;7,52;8,17;11,57;33;51,4164;5,1265;8,08;8,73;11,74;6;51,4904;5,3941;10,39;11,22;13,77;33
2022-09-13 00:00:00;2022-09-13 02:00:00;51,4063;5,4574;7,09;8,65;16,78;34;51,4379;5,3582;8,24;9,71;16,74;3282;19;51,5108;5,3607;6,56;7,80;13,61;19;51,4914;5,4391;7,13;8,54;15,53;33;51,4025;5,3515;13,04;14,03;18,47;12;51,4568;5,4384;4,49;5,37;10,32;16;51,4465;5,4481;1,48;1,69;3,91;33;51,4422;5,4844;6,89;8,20;13,01;16;51,3707;5,1566;7,68;8,50;12,23;10;51,4454;5,4854;8,06;9,25;14,06;35;51,4416;5,4715;8,47;9,96;16,88;30;51,4815;5,5199;6,37;7,46;11,52;9;51,4681;5,3902;18,97;20,37;28,01;7948;23;51,3468;5,3887;8,75;10,65;24,14;2;51,4136;5,4707;8,29;9,73;15,05;17;51,5697;5,3113;5,99;6,81;11,89;15;51,4332;5,5198;8,43;9,79;16,77;31;;;;;;;51,4584;5,4050;5,10;6,33;12,94;38;51,4449;5,4790;4,85;6,03;13,10;38;51,4546;5,3888;7,39;9,26;19,21;6736;31;51,4491;5,4569;7,74;8,91;13,42;43;51,4353;5,4797;6,02;7,47;14,32;19;51,4374;5,4513;9,48;11,46;23,74;14;51,4798;5,4751;6,51;7,76;13,74;32;51,5295;5,4719;8,39;9,60;15,57;16;;;9,98;11,66;18,83;35;51,4686;5,4723;8,60;9,94;17,37;22;51,4389;5,4649;9,81;11,04;15,43;;51,4528;5,4851;13,02;14,27;19,62;19;51,4320;5,6272;9,57;10,76;16,30;44;51,5922;5,7812;16,19;17,57;24,60;23;51,5304;5,2845;7,22;7,93;12,36;42;51,3565;5,6356;5,43;6,12;11,12;28;51,5835;5,5481;6,15;7,22;10,93;65;51,5092;5,3781;9,30;10,25;14,86;28;51,4769;5,2616;5,22;6,24;9,88;33;;;7,05;8,28;13,20;58;51,4736;5,6530;7,58;8,75;12,44;63;51,3769;5,7723;6,84;7,77;11,21;20;51,4693;5,6348;6,09;7,08;10,97;67;51,4781;5,6567;6,61;7,92;12,06;32;51,3072;5,4218;6,07;6,98;11,07;24;51,4165;5,1265;7,12;8,15;12,17;8;51,4904;5,3941;6,62;7,61;11,16;25
2022-09-14 00:00:00;2022-09-14 02:00:00;51,4063;5,4574;5,25;6,99;14,90;15;51,4379;5,3582;7,10;8,72;15,41;1877;12;51,5108;5,3606;4,98;6,26;10,92;12;51,4914;5,4391;4,84;6,22;13,08;16;51,4025;5,3514;9,64;10,68;14,85;5;51,4569;5,4384;3,14;4,00;8,47;13;51,4465;5,4482;1,06;1,21;3,20;19;51,4422;5,4844;5,13;6,84;11,15;15;51,3707;5,1566;5,40;6,19;9,52;3;51,4454;5,4854;6,44;7,90;13,19;13;51,4415;5,4714;6,22;7,97;15,16;18;51,4815;5,5199;2,72;3,81;7,38;5;51,4681;5,3902;3,75;5,34;13,00;4367;15;51,3468;5,3887;6,80;8,71;20,56;1;51,4136;5,4707;6,24;7,68;13,11;9;51,5696;5,3113;3,89;4,78;9,33;11;51,4332;5,5198;5,09;6,37;12,49;13;;;;;;;51,4583;5,4050;4,43;5,89;12,47;20;51,4449;5,4791;4,21;5,53;11,26;15;51,4546;5,3888;5,62;7,76;16,40;4218;17;51,4491;5,4569;6,99;9,10;13,32;21;51,4353;5,4797;4,60;6,30;12,32;14;51,4375;5,4518;6,93;9,30;22,31;2;51,4798;5,4751;5,15;6,53;13,08;15;51,5295;5,4719;5,74;7,24;12,70;9;;;7,96;9,92;17,48;12;51,4686;5,4723;6,06;7,53;14,33;13;;;;;;;51,4528;5,4851;10,97;12,35;18,23;8;51,4320;5,6272;6,33;7,65;13,83;15;51,5922;5,7812;8,77;10,06;15,28;10;51,5305;5,2845;4,83;5,75;10,37;20;51,3565;5,6358;4,30;5,36;11,90;14;51,5835;5,5481;3,25;4,31;7,64;37;51,5092;5,3781;6,93;7,92;12,34;11;51,4768;5,2616;3,23;4,27;7,38;17;;;5,11;6,44;10,79;23;51,4736;5,6530;6,27;7,47;10,75;25;51,3769;5,7723;3,68;4,59;7,81;8;51,4693;5,6349;3,84;4,88;8,41;23;51,4781;5,6568;4,04;5,39;9,25;17;51,3072;5,4218;3,98;4,85;8,25;12;51,4165;5,1265;4,88;6,00;9,69;5;51,4903;5,3940;4,44;5,59;9,11;17
2022-09-15 00:00:00;2022-09-15 02:00:00;51,4063;5,4574;7,19;9,02;18,73;17;51,4379;5,3582;8,20;9,83;17,19;2000;7;51,5108;5,3606;6,26;7,55;13,03;8;51,4914;5,4391;6,87;8,31;15,57;14;51,4025;5,3515;12,91;14,07;18,93;5;51,4567;5,4381;4,54;5,35;9,82;13;51,4465;5,4481;0,96;1,07;3,21;18;51,4422;5,4844;6,66;8,46;13,71;12;51,3706;5,1564;7,15;8,06;12,19;3;51,4453;5,4854;7,84;9,21;14,87;13;51,4411;5,4711;7,50;9,00;15,95;13;51,4815;5,5199;4,67;5,70;9,33;6;51,4681;5,3902;5,53;7,05;15,24;4073;8;51,3468;5,3887;9,96;12,16;26,29;1;51,4136;5,4707;8,29;9,75;15,81;8;51,5695;5,3114;5,22;5,96;10,25;8;51,4333;5,5199;7,34;8,86;17,25;18;;;;;;;51,4583;5,4050;5,55;6,81;13,48;11;51,4445;5,4790;5,51;6,94;13,83;16;51,4546;5,3887;7,15;9,20;19,25;4949;11;51,4491;5,4569;8,71;10,35;15,02;17;51,4353;5,4797;5,77;7,65;15,81;14;51,4374;5,4514;8,97;11,38;25,07;2;51,4798;5,4751;6,59;7,86;13,89;12;51,5295;5,4719;7,18;8,48;14,38;7;;;7,60;9,28;16,95;15;51,4687;5,4723;7,55;8,99;15,97;10;;;;;;;51,4528;5,4851;12,13;13,43;19,46;10;51,4320;5,6272;8,13;9,30;14,65;21;51,5922;5,7812;12,11;13,88;21,03;8;51,5305;5,2845;6,36;7,23;11,76;24;51,3564;5,6359;5,88;6,77;11,99;11;51,5835;5,5481;5,03;6,29;10,81;30;51,5092;5,3781;8,22;9,22;13,79;11;51,4769;5,2616;4,37;5,78;9,96;15;;;5,87;7,12;12,01;28;51,4736;5,6530;6,73;7,71;11,01;23;51,3769;5,7724;5,54;6,59;10,45;6;51,4692;5,6349;4,94;5,87;9,37;29;51,4779;5,6568;4,89;6,32;11,57;12;51,3072;5,4218;6,68;7,84;12,68;10;51,4164;5,1264;6,14;7,37;11,74;4;51,4903;5,3940;5,69;6,74;10,42;13
