Sensor,Time_UTC,Time_Local,Lat,Lon,PM1,PM2.5,PM10,NO2
I42,2024-01-01 00:00:00,2024-01-01 01:00:00,"51,5922","5,7812","4,80","8,87","18,28",2
I42,2024-01-02 00:00:00,2024-01-02 01:00:00,"51,5922","5,7812","1,10","2,24","6,75",2
I42,2024-01-03 00:00:00,2024-01-03 01:00:00,"51,5923","5,7812","3,89","7,07","13,81",3
I42,2024-01-04 00:00:00,2024-01-04 01:00:00,"51,5923","5,7812","4,02","7,23","16,21",7
I42,2024-01-05 00:00:00,2024-01-05 01:00:00,"51,5923","5,7812","2,91","4,34","9,42",6
I42,2024-01-06 00:00:00,2024-01-06 01:00:00,"51,5923","5,7812","12,37","13,64","16,64",5
I42,2024-01-07 00:00:00,2024-01-07 01:00:00,"51,5923","5,7812","9,55","10,96","14,05",4
I42,2024-01-08 00:00:00,2024-01-08 01:00:00,"51,5923","5,7813","6,34","7,13","10,31",5
I42,2024-01-09 00:00:00,2024-01-09 01:00:00,"51,5923","5,7811","8,87","10,05","13,44",10
I42,2024-01-10 00:00:00,2024-01-10 01:00:00,"51,5923","5,7812","17,42","20,32","24,83",21
I42,2024-01-11 00:00:00,2024-01-11 01:00:00,"51,5923","5,7812","24,61","29,10","33,11",14
I42,2024-01-12 00:00:00,2024-01-12 01:00:00,"51,5923","5,7812","16,93","22,06","32,25",4
I42,2024-01-13 00:00:00,2024-01-13 01:00:00,"51,5923","5,7812","18,92","22,33","29,19",2
I42,2024-01-14 00:00:00,2024-01-14 01:00:00,"51,5923","5,7812","25,20","32,98","39,89",2
I42,2024-01-15 00:00:00,2024-01-15 01:00:00,"51,5923","5,7813","3,28","5,06","9,54",2
I42,2024-01-16 00:00:00,2024-01-16 01:00:00,"51,5923","5,7812","6,42","9,29","17,09",3
I42,2024-01-17 00:00:00,2024-01-17 01:00:00,"51,5923","5,7812","13,01","16,11","24,71",5
I42,2024-01-18 00:00:00,2024-01-18 01:00:00,"51,5923","5,7812","9,44","11,71","18,46",4
I42,2024-01-19 00:00:00,2024-01-19 01:00:00,"51,5923","5,7812","13,40","18,11","25,95",4
I42,2024-01-20 00:00:00,2024-01-20 01:00:00,"51,5923","5,7812","18,09","22,62","28,71",2
I42,2024-01-21 00:00:00,2024-01-21 01:00:00,"51,5923","5,7812","7,28","8,99","13,96",1
I42,2024-01-22 00:00:00,2024-01-22 01:00:00,"51,5923","5,7812","5,72","10,49","21,75",1
I42,2024-01-23 00:00:00,2024-01-23 01:00:00,"51,5924","5,7813","7,14","13,68","28,56",1
I42,2024-01-24 00:00:00,2024-01-24 01:00:00,"51,5923","5,7813","10,55","19,78","38,98",1
I42,2024-01-25 00:00:00,2024-01-25 01:00:00,"51,5923","5,7813","13,59","23,27","44,33",2
I43,2023-11-17 00:00:00,2023-11-17 01:00:00,"51,5305","5,2846","21,69","23,01","24,75",15
I43,2023-11-18 00:00:00,2023-11-18 01:00:00,"51,5305","5,2846","8,86","9,60","12,52",5
I43,2023-11-19 00:00:00,2023-11-19 01:00:00,"51,5305","5,2846","12,26","16,42","24,77",2
I43,2023-11-20 00:00:00,2023-11-20 01:00:00,"51,5305","5,2846","9,77","11,87","16,63",8
I43,2023-11-21 00:00:00,2023-11-21 01:00:00,"51,5305","5,2845","14,21","15,21","18,51",13
I43,2023-11-22 00:00:00,2023-11-22 01:00:00,"51,5305","5,2845","21,85","23,09","25,04",9
I43,2023-11-23 00:00:00,2023-11-23 01:00:00,"51,5304","5,2845","11,40","13,26","19,27",11
I43,2023-11-24 00:00:00,2023-11-24 01:00:00,"51,5304","5,2844","6,54","8,38","13,37",4
I43,2023-11-25 00:00:00,2023-11-25 01:00:00,"51,5305","5,2845","6,70","8,16","12,47",7
I43,2023-11-26 00:00:00,2023-11-26 01:00:00,"51,5305","5,2846","9,50","11,18","16,43",14
I43,2023-11-27 00:00:00,2023-11-27 01:00:00,"51,5305","5,2845","5,10","5,63","8,59",10
I43,2023-11-28 00:00:00,2023-11-28 01:00:00,"51,5305","5,2845","6,72","7,31","9,87",14
I43,2023-11-29 00:00:00,2023-11-29 01:00:00,"51,5305","5,2845","7,80","8,44","11,13",13
I43,2023-11-30 00:00:00,2023-11-30 01:00:00,"51,5304","5,2845","23,12","24,43","25,55",12
I43,2023-12-01 00:00:00,2023-12-01 01:00:00,"51,5304","5,2845","31,24","34,44","34,51",11
I43,2023-12-02 00:00:00,2023-12-02 01:00:00,"51,5305","5,2845","33,80","36,95","37,77",19
I43,2023-12-03 00:00:00,2023-12-03 01:00:00,"51,5304","5,2845","28,06","29,96","30,25",12
I43,2023-12-04 00:00:00,2023-12-04 01:00:00,"51,5304","5,2844","14,20","14,80","16,09",18
I43,2023-12-05 00:00:00,2023-12-05 01:00:00,"51,5305","5,2844","22,24","23,10","23,12",11
I43,2023-12-06 00:00:00,2023-12-06 01:00:00,"51,5304","5,2844","13,72","14,64","17,00",16
I43,2023-12-07 00:00:00,2023-12-07 01:00:00,"51,5305","5,2844","14,05","14,77","17,11",11
I43,2023-12-08 00:00:00,2023-12-08 01:00:00,"51,5305","5,2844","17,70","20,39","25,80",6
I43,2023-12-09 00:00:00,2023-12-09 01:00:00,"51,5304","5,2844","9,54","12,36","18,75",2
I43,2023-12-10 00:00:00,2023-12-10 01:00:00,"51,5304","5,2845","13,14","17,77","26,95",3
I43,2023-12-11 00:00:00,2023-12-11 01:00:00,"51,5304","5,2844","10,51","13,76","20,91",7
I43,2023-12-12 00:00:00,2023-12-12 01:00:00,"51,5305","5,2844","7,85","9,59","14,29",8
I43,2023-12-13 00:00:00,2023-12-13 01:00:00,"51,5305","5,2844","10,72","12,21","15,78",9
I43,2023-12-14 00:00:00,2023-12-14 01:00:00,"51,5305","5,2844","12,49","13,42","16,60",14
I43,2023-12-15 00:00:00,2023-12-15 01:00:00,"51,5305","5,2844","19,78","22,63","28,87",23
I43,2023-12-16 00:00:00,2023-12-16 01:00:00,"51,5304","5,2844","12,82","15,86","23,68",13
I43,2023-12-17 00:00:00,2023-12-17 01:00:00,"51,5304","5,2844","14,07","16,09","21,60",8
I43,2023-12-18 00:00:00,2023-12-18 01:00:00,"51,5305","5,2845","19,91","22,43","30,16",11
I43,2023-12-19 00:00:00,2023-12-19 01:00:00,"51,5305","5,2845","14,78","15,85","19,26",9
I43,2023-12-20 00:00:00,2023-12-20 01:00:00,"51,5305","5,2844","10,75","13,81","20,92",11
I43,2023-12-21 00:00:00,2023-12-21 01:00:00,"51,5304","5,2844","8,13","10,23","15,76",4
I43,2023-12-22 00:00:00,2023-12-22 01:00:00,"51,5304","5,2844","8,06","10,41","16,08",5
I43,2023-12-23 00:00:00,2023-12-23 01:00:00,"51,5304","5,2844","7,11","8,82","13,81",6
I43,2023-12-24 00:00:00,2023-12-24 01:00:00,"51,5305","5,2845","5,24","5,92","8,84",4
I43,2023-12-25 00:00:00,2023-12-25 01:00:00,"51,5304","5,2845","3,88","4,10","6,29",4
I43,2023-12-26 00:00:00,2023-12-26 01:00:00,"51,5305","5,2845","7,78","9,43","13,83",7
I43,2023-12-27 00:00:00,2023-12-27 01:00:00,"51,5305","5,2845","7,10","8,32","12,82",8
I43,2023-12-28 00:00:00,2023-12-28 01:00:00,"51,5305","5,2845","8,76","11,33","17,65",4
I43,2023-12-29 00:00:00,2023-12-29 01:00:00,"51,5305","5,2845","7,34","9,15","14,16",3
I43,2023-12-30 00:00:00,2023-12-30 01:00:00,"51,5305","5,2845","7,36","9,41","15,47",4
I43,2023-12-31 00:00:00,2023-12-31 01:00:00,"51,5305","5,2845","6,01","7,32","12,12",2
I43,2024-01-01 00:00:00,2024-01-01 01:00:00,"51,5305","5,2846","8,48","10,86","16,55",2
I43,2024-01-02 00:00:00,2024-01-02 01:00:00,"51,5305","5,2846","5,03","6,08","11,14",3
I43,2024-01-03 00:00:00,2024-01-03 01:00:00,"51,5304","5,2846","7,99","10,28","15,66",5
I43,2024-01-04 00:00:00,2024-01-04 01:00:00,"51,5304","5,2846","7,67","9,51","14,71",9
I43,2024-01-05 00:00:00,2024-01-05 01:00:00,"51,5304","5,2846","7,27","8,07","11,62",10
I43,2024-01-06 00:00:00,2024-01-06 01:00:00,"51,5304","5,2845","10,08","10,95","13,65",5
I43,2024-01-07 00:00:00,2024-01-07 01:00:00,"51,5304","5,2845","14,31","16,88","20,03",10
I43,2024-01-08 00:00:00,2024-01-08 01:00:00,"51,5304","5,2845","7,91","8,32","10,77",15
I43,2024-01-09 00:00:00,2024-01-09 01:00:00,"51,5304","5,2845","9,78","10,32","12,39",20
I43,2024-01-10 00:00:00,2024-01-10 01:00:00,"51,5304","5,2845","18,23","20,86","24,66",23
I43,2024-01-11 00:00:00,2024-01-11 01:00:00,"51,5304","5,2845","28,33","30,50","31,76",11
I43,2024-01-12 00:00:00,2024-01-12 01:00:00,"51,5304","5,2845","19,41","21,90","26,23",14
I43,2024-01-13 00:00:00,2024-01-13 01:00:00,"51,5304","5,2845","24,31","25,87","28,27",10
I43,2024-01-14 00:00:00,2024-01-14 01:00:00,"51,5304","5,2845","38,01","41,70","43,21",8
I43,2024-01-15 00:00:00,2024-01-15 01:00:00,"51,5304","5,2845","4,93","5,66","8,52",8
I43,2024-01-16 00:00:00,2024-01-16 01:00:00,"51,5304","5,2845","9,40","10,84","16,03",16
I43,2024-01-17 00:00:00,2024-01-17 01:00:00,"51,5304","5,2845","14,77","16,43","19,93",21
I43,2024-01-18 00:00:00,2024-01-18 01:00:00,"51,5304","5,2845","10,97","11,95","14,51",23
I43,2024-01-19 00:00:00,2024-01-19 01:00:00,"51,5304","5,2845","16,81","18,78","23,12",23
I43,2024-01-20 00:00:00,2024-01-20 01:00:00,"51,5305","5,2846","25,19","27,30","31,28",9
I43,2024-01-21 00:00:00,2024-01-21 01:00:00,"51,5305","5,2846","10,01","11,23","16,57",6
I43,2024-01-22 00:00:00,2024-01-22 01:00:00,"51,5305","5,2846","10,17","13,48","20,64",5
I43,2024-01-23 00:00:00,2024-01-23 01:00:00,"51,5305","5,2846","11,72","15,72","24,99",9
I43,2024-01-24 00:00:00,2024-01-24 01:00:00,"51,5305","5,2846","14,82","20,54","30,90",7
I43,2024-01-25 00:00:00,2024-01-25 01:00:00,"51,5305","5,2846","17,57","21,92","30,57",16
I44,2023-11-17 00:00:00,2023-11-17 01:00:00,"51,3565","5,6358","18,13","20,15","23,50",9
I44,2023-11-18 00:00:00,2023-11-18 01:00:00,"51,3565","5,6358","5,64","6,79","11,32",5
I44,2023-11-19 00:00:00,2023-11-19 01:00:00,"51,3565","5,6359","5,38","10,07","19,78",2
I44,2023-11-20 00:00:00,2023-11-20 01:00:00,"51,3564","5,6359","3,75","6,25","11,91",4
I44,2023-11-21 00:00:00,2023-11-21 01:00:00,"51,3565","5,6359","17,35","20,38","25,54",10
I44,2023-11-22 00:00:00,2023-11-22 01:00:00,"51,3564","5,6358","22,88","27,41","31,20",9
I44,2023-11-23 00:00:00,2023-11-23 01:00:00,"51,3564","5,6359","8,92","11,18","18,01",6
I44,2023-11-24 00:00:00,2023-11-24 01:00:00,"51,3564","5,6359","3,18","6,06","12,68",4
I44,2023-11-25 00:00:00,2023-11-25 01:00:00,"51,3564","5,6359","3,70","6,38","12,05",5
I44,2023-11-26 00:00:00,2023-11-26 01:00:00,"51,3564","5,6359","6,92","9,44","15,22",8
I44,2023-11-27 00:00:00,2023-11-27 01:00:00,"51,3564","5,6359","2,24","3,01","6,56",7
I44,2023-11-28 00:00:00,2023-11-28 01:00:00,"51,3564","5,6359","3,54","4,19","7,38",9
I44,2023-11-29 00:00:00,2023-11-29 01:00:00,"51,3564","5,6359","6,44","7,55","11,03",11
I44,2023-11-30 00:00:00,2023-11-30 01:00:00,"51,3565","5,6359","20,53","23,86","29,23",16
I44,2023-12-01 00:00:00,2023-12-01 01:00:00,"51,3565","5,6359","22,58","30,96","36,68",8
I44,2023-12-02 00:00:00,2023-12-02 01:00:00,"51,3564","5,6359","23,69","27,20","28,91",10
I44,2023-12-03 00:00:00,2023-12-03 01:00:00,"51,3564","5,6359","21,84","26,24","28,72",7
I44,2023-12-04 00:00:00,2023-12-04 01:00:00,"51,3565","5,6358","12,07","13,48","16,53",11
I44,2023-12-05 00:00:00,2023-12-05 01:00:00,"51,3564","5,6359","20,09","22,47","24,03",14
I44,2023-12-06 00:00:00,2023-12-06 01:00:00,"51,3564","5,6359","14,50","16,49","20,42",11
I44,2023-12-07 00:00:00,2023-12-07 01:00:00,"51,3564","5,6359","13,46","14,93","18,72",10
I44,2023-12-08 00:00:00,2023-12-08 01:00:00,"51,3564","5,6359","12,97","16,65","24,05",5
I44,2023-12-09 00:00:00,2023-12-09 01:00:00,"51,3564","5,6359","4,39","7,94","15,95",2
I44,2023-12-10 00:00:00,2023-12-10 01:00:00,"51,3564","5,6359","6,36","11,75","22,79",2
I44,2023-12-11 00:00:00,2023-12-11 01:00:00,"51,3564","5,6359","5,38","9,39","17,41",5
I44,2023-12-12 00:00:00,2023-12-12 01:00:00,"51,3564","5,6359","4,41","7,29","14,19",6
I44,2023-12-13 00:00:00,2023-12-13 01:00:00,"51,3564","5,6359","5,79","7,80","12,46",6
I44,2023-12-14 00:00:00,2023-12-14 01:00:00,"51,3565","5,6359","13,62","15,24","19,27",9
I44,2023-12-15 00:00:00,2023-12-15 01:00:00,"51,3564","5,6359","15,58","20,24","29,00",12
I44,2023-12-16 00:00:00,2023-12-16 01:00:00,"51,3564","5,6359","7,72","11,32","20,42",6
I44,2023-12-17 00:00:00,2023-12-17 01:00:00,"51,3564","5,6359","9,82","12,53","19,32",4
I44,2023-12-18 00:00:00,2023-12-18 01:00:00,"51,3564","5,6359","16,65","20,19","27,72",7
I44,2023-12-19 00:00:00,2023-12-19 01:00:00,"51,3564","5,6359","11,83","13,37","17,56",5
I44,2023-12-20 00:00:00,2023-12-20 01:00:00,"51,3564","5,6359","5,35","8,86","16,32",7
I44,2023-12-21 00:00:00,2023-12-21 01:00:00,"51,3564","5,6359","2,99","5,32","10,47",3
I44,2023-12-22 00:00:00,2023-12-22 01:00:00,"51,3564","5,6359","3,40","6,48","12,86",3
I44,2023-12-23 00:00:00,2023-12-23 01:00:00,"51,3564","5,6359","2,29","4,33","9,74",4
I44,2023-12-24 00:00:00,2023-12-24 01:00:00,"51,3564","5,6359","0,34","1,18","5,02",2
I44,2023-12-25 00:00:00,2023-12-25 01:00:00,"51,3564","5,6359","-0,86","-0,67","3,04",2
I44,2023-12-26 00:00:00,2023-12-26 01:00:00,"51,3564","5,6359","2,96","5,17","11,29",4
I44,2023-12-27 00:00:00,2023-12-27 01:00:00,"51,3564","5,6359","3,77","5,66","11,48",5
I44,2023-12-28 00:00:00,2023-12-28 01:00:00,"51,3565","5,6359","3,51","6,16","12,97",3
I44,2023-12-29 00:00:00,2023-12-29 01:00:00,"51,3564","5,6359","2,32","4,53","10,25",3
I44,2023-12-30 00:00:00,2023-12-30 01:00:00,"51,3565","5,6359","3,20","5,88","12,59",3
I44,2023-12-31 00:00:00,2023-12-31 01:00:00,"51,3564","5,6359","2,06","3,68","8,69",2
I44,2024-01-01 00:00:00,2024-01-01 01:00:00,"51,3565","5,6359","4,37","7,73","14,67",3
I44,2024-01-02 00:00:00,2024-01-02 01:00:00,"51,3564","5,6359","0,26","1,22","5,78",2
