Sensor,Time_Local,Lat,Lon,PM1,PM2.5,PM10,NO2
I32,2024-12-13 01:00:00,51.4797,5.4751,25.86,29.39,30.84,31.0
I32,2024-12-14 01:00:00,51.4797,5.4751,22.97,28.25,30.53,18.0
I32,2024-12-15 01:00:00,51.4797,5.4751,9.81,11.39,16.17,7.0
I32,2024-12-16 01:00:00,51.4797,5.4751,3.67,4.59,8.72,9.0
I32,2024-12-17 01:00:00,51.4797,5.4751,9.23,10.02,13.6,11.0
I32,2024-12-18 01:00:00,51.4797,5.4751,3.94,5.0,9.08,6.0
I32,2024-12-19 01:00:00,51.4797,5.4751,1.96,3.13,7.26,13.0
I32,2024-12-20 01:00:00,51.4797,5.4751,5.51,8.15,14.55,28.0
I32,2024-12-21 01:00:00,51.4797,5.4751,4.82,6.44,11.41,13.0
I32,2024-12-22 01:00:00,51.4797,5.4751,4.62,7.16,13.18,17.0
I32,2024-12-23 01:00:00,51.4797,5.4751,5.29,8.02,14.28,14.0
I32,2024-12-24 01:00:00,51.4797,5.4751,7.92,9.84,14.07,16.0
I32,2024-12-25 01:00:00,51.4797,5.4751,14.21,16.07,18.22,4.0
I32,2024-12-26 01:00:00,51.4797,5.4751,17.43,20.26,21.61,14.0
I32,2024-12-27 01:00:00,51.4797,5.4751,18.59,20.03,21.51,38.0
I32,2024-12-28 01:00:00,51.4797,5.4751,22.37,25.18,25.92,33.0
I32,2024-12-29 01:00:00,51.4797,5.4751,23.52,30.91,35.88,20.0
I32,2024-12-30 01:00:00,51.4797,5.4752,13.31,14.79,16.97,10.0
I32,2024-12-31 01:00:00,51.4797,5.4751,12.81,14.41,17.01,8.0
I32,2025-01-01 01:00:00,51.4797,5.4751,6.39,7.31,10.56,4.0
I32,2025-01-02 01:00:00,51.4797,5.4751,7.2,8.07,10.96,18.0
I32,2025-01-03 01:00:00,51.4797,5.4751,2.7,3.7,7.38,22.0
I32,2025-01-04 01:00:00,51.4797,5.4751,12.41,14.37,19.86,28.0
I32,2025-01-05 01:00:00,51.4797,5.4751,6.56,7.26,10.48,11.0
I32,2025-01-06 01:00:00,51.4797,5.4751,1.52,2.21,5.8,8.0
I32,2025-01-07 01:00:00,51.4797,5.4751,1.65,2.34,5.55,21.0
I32,2025-01-08 01:00:00,51.4797,5.4751,5.05,6.53,10.87,33.0
I32,2025-01-09 01:00:00,51.4797,5.4751,6.86,7.88,11.24,35.0
I33,2024-11-01 01:00:00,51.5295,5.4719,22.72,26.13,30.89,17.0
I33,2024-11-02 01:00:00,51.5296,5.4718,11.02,14.01,20.74,24.0
I33,2024-11-03 01:00:00,51.5295,5.4719,7.41,8.62,12.52,22.0
I33,2024-11-04 01:00:00,51.5295,5.4719,9.96,11.12,15.18,29.0
I33,2024-11-05 01:00:00,51.5295,5.4719,17.54,21.03,25.49,32.0
I33,2024-11-06 01:00:00,51.5296,5.4719,28.86,38.37,44.63,37.0
I33,2024-11-07 01:00:00,51.5295,5.4718,28.55,37.18,44.0,44.0
I33,2024-11-08 01:00:00,51.5295,5.4719,24.09,26.88,29.71,23.0
I33,2024-11-09 01:00:00,51.5295,5.4719,18.55,21.0,26.23,14.0
I33,2024-11-10 01:00:00,51.5295,5.4718,20.3,22.93,28.15,15.0
I33,2024-11-11 01:00:00,51.5296,5.4719,15.16,21.46,29.37,14.0
I33,2024-11-12 01:00:00,51.5295,5.4719,14.86,16.72,20.62,23.0
I33,2024-11-13 01:00:00,51.5295,5.4719,23.15,27.79,33.15,31.0
I33,2024-11-14 01:00:00,51.5295,5.4718,6.04,9.44,16.94,17.0
I33,2024-11-15 01:00:00,51.5296,5.4719,10.3,11.93,16.65,40.0
I33,2024-11-16 01:00:00,51.5296,5.4718,12.77,14.95,20.84,22.0
I33,2024-11-17 01:00:00,51.5295,5.4719,5.56,7.56,13.06,11.0
I33,2024-11-18 01:00:00,51.5295,5.4719,4.16,5.1,8.98,35.0
I33,2024-11-19 01:00:00,51.5296,5.4719,3.33,3.92,6.87,19.0
I33,2024-11-20 01:00:00,51.5295,5.4718,2.13,2.95,6.2,24.0
I33,2024-11-21 01:00:00,51.5296,5.4719,5.36,7.16,12.27,42.0
I33,2024-11-22 01:00:00,51.5295,5.4718,3.66,5.24,9.5,31.0
I33,2024-11-23 01:00:00,51.5295,5.4719,3.9,5.37,9.25,20.0
I33,2024-11-24 01:00:00,51.5296,5.4719,2.33,3.99,9.94,5.0
I33,2024-11-25 01:00:00,51.5295,5.4719,3.7,5.51,10.88,24.0
I33,2024-11-26 01:00:00,51.5295,5.4719,6.4,9.35,16.25,33.0
I33,2024-11-27 01:00:00,51.5295,5.4719,4.98,6.86,11.96,23.0
I33,2024-11-28 01:00:00,51.5295,5.4719,4.16,6.32,12.09,34.0
I33,2024-11-29 01:00:00,51.5296,5.4719,9.45,11.45,17.04,39.0
I33,2024-11-30 01:00:00,51.5295,5.4719,8.23,9.66,14.16,44.0
I33,2024-12-01 01:00:00,51.5296,5.4719,9.17,10.59,14.79,39.0
I33,2024-12-02 01:00:00,51.5295,5.4718,5.69,7.91,13.27,25.0
I33,2024-12-03 01:00:00,51.5295,5.4719,5.1,7.63,13.56,26.0
I33,2024-12-04 01:00:00,51.5295,5.4719,7.25,9.52,15.4,45.0
I33,2024-12-05 01:00:00,51.5296,5.4719,6.7,7.66,11.2,20.0
I33,2024-12-06 01:00:00,51.5295,5.4719,7.65,13.37,23.46,17.0
I33,2024-12-07 01:00:00,51.5295,5.4719,4.06,6.38,11.31,16.0
I33,2024-12-08 01:00:00,51.5295,5.4718,5.52,6.99,11.38,13.0
I33,2024-12-09 01:00:00,51.5296,5.4719,6.31,7.22,10.16,12.0
I33,2024-12-10 01:00:00,51.5295,5.4719,4.56,5.42,9.12,19.0
I33,2024-12-11 01:00:00,51.5295,5.4719,16.92,18.55,21.7,24.0
I33,2024-12-12 01:00:00,51.5295,5.4719,30.88,37.01,42.4,27.0
I33,2024-12-13 01:00:00,51.5295,5.4719,24.17,26.6,28.41,35.0
I33,2024-12-14 01:00:00,51.5295,5.4719,24.2,27.85,29.67,19.0
I33,2024-12-15 01:00:00,51.5295,5.4719,7.58,9.72,15.09,10.0
I33,2024-12-16 01:00:00,51.5295,5.4719,3.0,4.33,8.73,11.0
I33,2024-12-17 01:00:00,51.5295,5.4719,6.04,7.08,11.37,22.0
I33,2024-12-18 01:00:00,51.5295,5.4719,3.63,5.12,9.85,15.0
I33,2024-12-19 01:00:00,51.5295,5.4719,2.89,4.71,9.39,14.0
I33,2024-12-20 01:00:00,51.5295,5.4719,5.74,9.34,16.87,33.0
I33,2024-12-21 01:00:00,51.5295,5.4719,4.71,7.09,12.52,17.0
I33,2024-12-22 01:00:00,51.5295,5.4719,5.53,9.45,16.58,21.0
I33,2024-12-23 01:00:00,51.5295,5.4719,6.49,11.26,19.59,15.0
I33,2024-12-24 01:00:00,51.5295,5.4719,6.58,9.01,14.17,25.0
I33,2024-12-25 01:00:00,51.5295,5.4719,11.22,12.38,14.54,10.0
I33,2024-12-26 01:00:00,51.5295,5.4719,15.21,16.52,17.62,15.0
I33,2024-12-27 01:00:00,51.5295,5.4719,12.45,13.2,15.3,34.0
I33,2024-12-28 01:00:00,51.5295,5.4719,16.58,17.68,18.95,30.0
I33,2024-12-29 01:00:00,51.5295,5.4719,24.81,29.93,31.81,21.0
I33,2024-12-30 01:00:00,51.5296,5.4719,10.34,11.42,14.3,18.0
I33,2024-12-31 01:00:00,51.5295,5.4719,7.88,8.62,11.19,14.0
I33,2025-01-01 01:00:00,51.5295,5.4718,4.71,5.61,9.28,14.0
I33,2025-01-02 01:00:00,51.5296,5.4718,5.41,6.69,10.82,22.0
I33,2025-01-03 01:00:00,51.5295,5.4719,3.11,4.53,8.57,26.0
I33,2025-01-04 01:00:00,51.5296,5.4719,9.1,11.37,17.38,28.0
I33,2025-01-05 01:00:00,51.5295,5.4718,4.32,5.22,8.64,13.0
I33,2025-01-06 01:00:00,51.5295,5.4718,2.01,2.94,6.51,17.0
I33,2025-01-07 01:00:00,51.5295,5.4718,2.2,3.11,6.44,33.0
I33,2025-01-08 01:00:00,51.5295,5.4719,4.43,6.28,11.06,40.0
I33,2025-01-09 01:00:00,51.5295,5.4719,4.38,5.73,9.89,39.0
I36,2024-11-01 01:00:00,51.4387,5.4821,29.99,33.4,36.97,28.0
I36,2024-11-02 01:00:00,51.4384,5.4816,13.97,16.78,22.71,17.0
I36,2024-11-03 01:00:00,51.4386,5.4818,12.78,14.33,18.21,19.0
I36,2024-11-04 01:00:00,51.4387,5.4818,11.82,13.07,17.46,31.0
I36,2024-11-05 01:00:00,51.4387,5.4818,24.65,28.36,32.49,33.0
I36,2024-11-06 01:00:00,51.4387,5.4817,31.77,38.38,41.89,31.0
I36,2024-11-07 01:00:00,51.4387,5.4819,34.06,41.49,47.45,41.0
I36,2024-11-08 01:00:00,51.4388,5.4822,31.42,34.22,36.64,24.0
I36,2024-11-09 01:00:00,51.4385,5.4818,22.89,25.14,29.94,15.0
I36,2024-11-10 01:00:00,51.4387,5.4821,26.62,29.33,33.84,19.0
I36,2024-11-11 01:00:00,51.4385,5.482,19.44,24.82,31.93,16.0
I36,2024-11-12 01:00:00,51.4385,5.4817,17.74,19.31,22.48,18.0
I36,2024-11-13 01:00:00,51.4386,5.4816,32.64,38.3,42.52,42.0
I36,2024-11-14 01:00:00,51.4389,5.4819,8.03,11.18,18.15,38.0
I36,2024-11-15 01:00:00,51.4388,5.4814,12.27,13.84,18.4,33.0
I36,2024-11-16 01:00:00,51.4391,5.482,15.67,17.92,24.47,9.0
I36,2024-11-17 01:00:00,51.4387,5.4818,7.8,9.91,15.6,12.0
I36,2024-11-18 01:00:00,51.4387,5.4817,4.73,5.74,9.61,38.0
I36,2024-11-19 01:00:00,51.4387,5.4822,3.95,4.53,7.56,30.0
I36,2024-11-20 01:00:00,51.4387,5.4818,3.57,4.49,7.92,36.0
I36,2024-11-21 01:00:00,51.4385,5.4816,9.6,11.84,17.93,56.0
I36,2024-11-22 01:00:00,51.4387,5.482,6.75,8.86,14.35,37.0
I36,2024-11-23 01:00:00,51.4387,5.4819,5.75,7.45,11.79,6.0
I36,2024-11-24 01:00:00,51.4387,5.4821,2.75,4.46,11.63,0.0
I36,2024-11-25 01:00:00,51.4389,5.4822,3.7,5.34,11.08,21.0
I36,2024-11-26 01:00:00,51.4387,5.4818,6.94,9.49,15.73,29.0
I36,2024-11-27 01:00:00,51.4384,5.4815,5.15,7.03,12.1,22.0
I36,2024-11-28 01:00:00,51.4384,5.4815,7.08,9.45,14.97,65.0
I36,2024-11-29 01:00:00,51.4387,5.4822,13.22,15.67,22.15,48.0
I36,2024-11-30 01:00:00,51.4388,5.4821,10.16,11.63,16.68,39.0
I36,2024-12-01 01:00:00,51.4389,5.482,12.4,14.0,18.65,33.0
I36,2024-12-02 01:00:00,51.4389,5.4819,6.04,8.02,13.14,18.0
I36,2024-12-03 01:00:00,51.4385,5.4817,6.09,8.38,14.09,45.0
I36,2024-12-04 01:00:00,51.4385,5.4815,9.05,11.34,17.84,58.0
I36,2024-12-05 01:00:00,51.4388,5.4821,7.9,8.82,12.39,11.0
I36,2024-12-06 01:00:00,51.4388,5.4819,9.65,14.98,25.0,19.0
I36,2024-12-07 01:00:00,51.4387,5.4815,4.86,7.4,13.18,6.0
I36,2024-12-08 01:00:00,51.4388,5.4817,7.0,8.37,12.51,19.0
I36,2024-12-09 01:00:00,51.439,5.4819,7.97,8.74,11.71,17.0
I36,2024-12-10 01:00:00,51.4389,5.4817,4.74,5.43,8.77,17.0
I36,2024-12-11 01:00:00,51.4389,5.4818,21.34,22.89,25.06,18.0
I36,2024-12-12 01:00:00,51.4388,5.4818,42.57,50.73,55.17,34.0
I36,2024-12-13 01:00:00,51.4388,5.4819,31.41,33.7,34.7,33.0
I36,2024-12-14 01:00:00,51.4387,5.4815,34.22,38.21,40.48,28.0
I36,2024-12-15 01:00:00,51.4386,5.4818,9.74,11.87,17.87,14.0
I36,2024-12-16 01:00:00,51.4385,5.4817,4.02,5.29,9.51,16.0
I36,2024-12-17 01:00:00,51.4387,5.4822,6.07,7.01,10.85,16.0
I36,2024-12-18 01:00:00,51.4387,5.4824,3.76,5.15,9.54,7.0
I36,2024-12-19 01:00:00,51.4387,5.4819,3.62,5.33,10.36,23.0
I36,2024-12-20 01:00:00,51.4387,5.4816,7.22,10.88,18.69,34.0
I36,2024-12-21 01:00:00,51.4387,5.4824,6.17,8.52,14.06,19.0
I36,2024-12-22 01:00:00,51.4388,5.482,8.02,11.75,19.04,26.0
I36,2024-12-23 01:00:00,51.439,5.482,8.93,13.05,21.42,26.0
I36,2024-12-24 01:00:00,51.4389,5.4817,7.78,10.09,15.22,14.0
I36,2024-12-25 01:00:00,51.439,5.4819,13.2,14.37,16.5,4.0
I36,2024-12-26 01:00:00,51.4387,5.4813,19.58,20.94,21.82,17.0
I36,2024-12-27 01:00:00,51.4386,5.4816,18.35,19.5,21.36,41.0
I36,2024-12-28 01:00:00,51.4386,5.4817,24.99,26.27,26.6,32.0
I36,2024-12-29 01:00:00,51.4386,5.4818,34.43,40.04,42.01,20.0
I36,2024-12-30 01:00:00,51.4386,5.4815,12.12,13.08,15.43,11.0
I36,2024-12-31 01:00:00,51.4388,5.4819,10.93,11.92,14.46,6.0
I36,2025-01-01 01:00:00,51.4387,5.4819,6.8,7.88,11.64,9.0
I36,2025-01-02 01:00:00,51.4388,5.4817,7.81,9.03,13.18,36.0
I36,2025-01-03 01:00:00,51.4388,5.4821,5.22,6.74,11.32,37.0
I36,2025-01-04 01:00:00,51.4384,5.4819,12.46,15.05,21.58,34.0
I36,2025-01-05 01:00:00,51.4387,5.4821,5.33,6.2,9.9,12.0
I36,2025-01-06 01:00:00,51.4387,5.4811,1.9,2.91,6.88,10.0
I36,2025-01-07 01:00:00,51.4386,5.4817,2.61,3.5,6.98,32.0
I36,2025-01-08 01:00:00,51.4386,5.4816,4.99,6.63,11.47,42.0
I36,2025-01-09 01:00:00,51.4386,5.4821,7.14,8.49,12.88,51.0
I37,2024-11-01 01:00:00,51.4686,5.4723,19.97,25.86,32.89,19.0
I37,2024-11-02 01:00:00,51.4686,5.4723,10.5,13.77,20.94,21.0
I37,2024-11-03 01:00:00,51.4686,5.4723,11.23,12.83,16.47,20.0
I37,2024-11-04 01:00:00,51.4686,5.4723,12.98,14.53,18.67,28.0
I37,2024-11-05 01:00:00,51.4686,5.4723,17.25,22.43,29.55,33.0
I37,2024-11-06 01:00:00,51.4686,5.4722,19.22,29.56,40.83,30.0
I37,2024-11-07 01:00:00,51.4686,5.4723,20.4,31.67,46.03,36.0
I37,2024-11-08 01:00:00,51.4686,5.4723,21.53,26.6,31.49,18.0
I37,2024-11-09 01:00:00,51.4686,5.4723,18.25,21.44,26.74,13.0
I37,2024-11-10 01:00:00,51.4686,5.4723,20.79,24.83,30.86,19.0
I37,2024-11-11 01:00:00,51.4686,5.4723,10.22,16.73,27.23,19.0
I37,2024-11-12 01:00:00,51.4686,5.4723,14.52,17.52,22.08,13.0
I37,2024-11-13 01:00:00,51.4686,5.4723,19.69,28.18,38.53,27.0
I37,2024-11-14 01:00:00,51.4686,5.4723,5.46,7.86,15.4,33.0
I37,2024-11-15 01:00:00,51.4686,5.4723,11.25,12.89,17.51,29.0
I37,2024-11-16 01:00:00,51.4686,5.4723,13.98,16.32,22.5,16.0
I37,2024-11-17 01:00:00,51.4686,5.4723,4.98,6.67,13.21,14.0
I37,2024-11-18 01:00:00,51.4686,5.4723,4.47,5.39,9.32,36.0
I37,2024-11-19 01:00:00,51.4686,5.4723,4.13,4.63,7.99,22.0
I37,2024-11-20 01:00:00,51.4686,5.4724,1.86,2.6,6.56,29.0
I37,2024-11-21 01:00:00,51.4686,5.4724,5.68,7.55,13.29,40.0
I37,2024-11-22 01:00:00,51.4686,5.4722,3.0,4.33,9.81,31.0
I37,2024-11-23 01:00:00,51.4686,5.4722,3.46,4.71,9.35,11.0
I37,2024-11-24 01:00:00,51.4686,5.4723,1.16,2.11,9.17,4.0
I37,2024-11-25 01:00:00,51.4686,5.4723,3.14,4.5,10.49,21.0
I37,2024-11-26 01:00:00,51.4686,5.4723,6.2,8.42,16.52,28.0
I37,2024-11-27 01:00:00,51.4686,5.4723,4.7,6.13,12.23,21.0
I37,2024-11-28 01:00:00,51.4686,5.4723,3.75,5.32,11.09,50.0
I37,2024-11-29 01:00:00,51.4686,5.4723,10.78,12.65,17.83,34.0
I37,2024-11-30 01:00:00,51.4686,5.4723,9.38,10.6,14.91,42.0
I37,2024-12-01 01:00:00,51.4686,5.4723,10.86,12.56,17.26,37.0
I37,2024-12-02 01:00:00,51.4686,5.4723,5.26,6.94,13.18,21.0
I37,2024-12-03 01:00:00,51.4686,5.4723,3.86,5.64,11.28,39.0
I37,2024-12-04 01:00:00,51.4686,5.4723,7.85,9.83,15.82,43.0
I37,2024-12-05 01:00:00,51.4686,5.4723,7.1,8.24,12.07,16.0
I37,2024-12-06 01:00:00,51.4685,5.4723,5.33,9.22,22.63,22.0
I37,2024-12-07 01:00:00,51.4685,5.4723,2.4,4.23,11.59,12.0
I37,2024-12-08 01:00:00,51.4686,5.4723,5.14,6.57,10.83,12.0
I37,2024-12-09 01:00:00,51.4686,5.4722,6.79,7.9,11.16,9.0
I37,2024-12-10 01:00:00,51.4686,5.4722,5.2,6.0,9.18,12.0
I37,2024-12-11 01:00:00,51.4686,5.4722,17.35,20.29,23.86,17.0
I37,2024-12-12 01:00:00,51.4686,5.4722,23.39,33.58,43.33,30.0
I37,2024-12-13 01:00:00,51.4686,5.4722,22.94,26.88,30.04,27.0
I37,2024-12-14 01:00:00,51.4686,5.4722,18.93,25.65,33.04,18.0
I37,2024-12-15 01:00:00,51.4686,5.4722,8.25,10.14,16.57,10.0
I37,2024-12-16 01:00:00,51.4686,5.4722,3.43,4.41,9.7,15.0
I37,2024-12-17 01:00:00,51.468,5.4718,8.27,9.2,13.46,14.0
I37,2024-12-18 01:00:00,51.4685,5.4724,4.81,6.21,11.14,1.0
I37,2024-12-19 01:00:00,51.4685,5.4724,2.95,4.55,9.5,1.0
I37,2024-12-20 01:00:00,51.4685,5.4724,6.35,9.85,18.71,
I37,2024-12-21 01:00:00,51.4686,5.4723,6.31,8.63,14.89,
I37,2024-12-22 01:00:00,51.4686,5.4723,6.01,9.62,17.56,
I37,2024-12-23 01:00:00,51.4686,5.4723,6.94,10.86,19.81,2.0
I37,2024-12-24 01:00:00,51.4686,5.4723,9.0,11.55,17.39,1.0
I37,2024-12-25 01:00:00,51.4686,5.4723,15.38,17.77,20.65,
I37,2024-12-26 01:00:00,51.4686,5.4723,18.45,21.53,23.04,1.0
I37,2024-12-27 01:00:00,51.4686,5.4723,19.6,21.27,23.11,
I37,2024-12-28 01:00:00,51.4685,5.4723,23.61,27.09,28.58,
I37,2024-12-29 01:00:00,51.4684,5.4719,24.51,33.48,40.4,
I37,2024-12-30 01:00:00,51.4684,5.4718,14.25,16.32,19.12,3.0
I37,2024-12-31 01:00:00,51.4686,5.4723,12.59,14.49,17.92,6.0
I37,2025-01-01 01:00:00,51.4686,5.4723,7.64,8.81,12.65,4.0
I37,2025-01-02 01:00:00,51.4687,5.4723,8.1,9.41,13.9,27.0
I37,2025-01-03 01:00:00,51.4687,5.4722,3.76,5.25,9.9,27.0
I37,2025-01-04 01:00:00,51.4687,5.4721,13.01,15.78,23.08,38.0
I37,2025-01-05 01:00:00,51.4687,5.4721,7.21,8.12,11.82,15.0
I37,2025-01-06 01:00:00,51.4687,5.4721,2.38,3.27,7.29,8.0
I37,2025-01-07 01:00:00,51.4686,5.4723,2.64,3.56,7.06,22.0
I37,2025-01-08 01:00:00,51.4686,5.4723,5.59,7.44,12.93,40.0
I37,2025-01-09 01:00:00,51.4686,5.4723,7.45,8.8,13.19,42.0
I39,2024-11-01 01:00:00,51.439,5.465,23.91,29.43,34.4,22.0
I39,2024-11-02 01:00:00,51.439,5.465,11.1,14.29,20.63,34.0
I39,2024-11-03 01:00:00,51.439,5.465,10.23,11.73,15.35,22.0
I39,2024-11-04 01:00:00,51.439,5.465,11.51,13.03,17.18,33.0
I39,2024-11-05 01:00:00,51.439,5.465,20.0,25.38,31.74,29.0
I39,2024-11-06 01:00:00,51.439,5.4649,22.94,32.67,41.71,24.0
I39,2024-11-07 01:00:00,51.439,5.4649,25.0,34.73,45.5,23.0
I39,2024-11-08 01:00:00,51.439,5.465,24.67,29.41,32.52,31.0
I39,2024-11-09 01:00:00,51.439,5.4649,18.65,21.73,26.57,21.0
I39,2024-11-10 01:00:00,51.439,5.4649,22.57,26.43,32.35,27.0
I39,2024-11-11 01:00:00,51.439,5.4649,13.23,20.05,29.32,31.0
I39,2024-11-12 01:00:00,51.439,5.465,14.37,16.83,20.41,19.0
I39,2024-11-13 01:00:00,51.439,5.4649,23.76,32.33,39.65,21.0
I39,2024-11-14 01:00:00,51.439,5.4649,5.69,8.38,15.59,36.0
I39,2024-11-15 01:00:00,51.439,5.4649,10.29,11.84,16.46,32.0
I39,2024-11-16 01:00:00,51.439,5.4649,14.16,16.16,22.25,30.0
I39,2024-11-17 01:00:00,51.439,5.4649,5.24,6.95,12.73,23.0
I39,2024-11-18 01:00:00,51.439,5.4649,3.76,4.68,8.4,23.0
I39,2024-11-19 01:00:00,51.439,5.4649,3.13,3.65,6.78,14.0
I39,2024-11-20 01:00:00,51.439,5.4649,1.47,2.27,5.96,23.0
I39,2024-11-21 01:00:00,51.439,5.4649,5.53,7.34,12.39,14.0
I39,2024-11-22 01:00:00,51.439,5.4649,2.96,4.39,9.07,22.0
I39,2024-11-23 01:00:00,51.439,5.4649,2.93,4.14,8.43,15.0
I39,2024-11-24 01:00:00,51.439,5.465,1.24,2.37,8.67,3.0
I39,2024-11-25 01:00:00,51.439,5.465,2.7,4.1,9.55,16.0
I39,2024-11-26 01:00:00,51.439,5.4649,5.51,7.59,13.92,25.0
I39,2024-11-27 01:00:00,51.439,5.4649,3.84,5.32,10.29,25.0
I39,2024-11-28 01:00:00,51.4389,5.4649,4.11,6.04,11.68,42.0
I39,2024-11-29 01:00:00,51.439,5.4649,10.31,12.38,18.24,36.0
I39,2024-11-30 01:00:00,51.439,5.4649,8.7,10.27,15.01,37.0
I39,2024-12-01 01:00:00,51.439,5.4649,10.31,11.87,16.25,38.0
I39,2024-12-02 01:00:00,51.439,5.4649,4.95,6.68,12.18,32.0
I39,2024-12-03 01:00:00,51.439,5.4649,4.03,6.18,12.31,33.0
I39,2024-12-04 01:00:00,51.439,5.465,7.44,9.39,15.2,29.0
I39,2024-12-05 01:00:00,51.439,5.4649,6.56,7.56,11.31,13.0
I39,2024-12-06 01:00:00,51.439,5.4649,5.5,9.65,19.02,24.0
I39,2024-12-07 01:00:00,51.4389,5.4649,2.44,4.46,9.89,15.0
I39,2024-12-08 01:00:00,51.439,5.465,4.7,6.06,10.14,9.0
I39,2024-12-09 01:00:00,51.439,5.4649,5.78,6.76,9.45,6.0
I39,2024-12-10 01:00:00,51.439,5.4649,3.53,4.21,7.53,13.0
I39,2024-12-11 01:00:00,51.439,5.4649,16.71,19.03,21.55,14.0
I39,2024-12-12 01:00:00,51.439,5.4649,28.18,39.36,48.45,18.0
I39,2024-12-13 01:00:00,51.439,5.4649,24.35,27.5,29.42,9.0
I39,2024-12-14 01:00:00,51.439,5.4649,24.74,30.2,33.1,13.0
I39,2024-12-15 01:00:00,51.439,5.4649,7.1,8.8,14.01,19.0
I39,2024-12-16 01:00:00,51.439,5.4649,3.05,4.13,8.55,27.0
I39,2024-12-17 01:00:00,51.439,5.4649,6.34,7.22,11.15,22.0
I39,2024-12-18 01:00:00,51.439,5.4649,2.9,4.08,8.82,11.0
I39,2024-12-19 01:00:00,51.439,5.4649,1.44,2.85,7.54,21.0
I39,2024-12-20 01:00:00,51.439,5.4649,4.29,7.21,14.91,26.0
I39,2024-12-21 01:00:00,51.439,5.4649,3.47,5.38,10.97,20.0
I39,2024-12-22 01:00:00,51.439,5.4649,3.72,6.67,13.66,29.0
I39,2024-12-23 01:00:00,51.439,5.4649,4.8,8.23,15.74,22.0
I39,2024-12-24 01:00:00,51.439,5.4649,5.58,7.58,12.49,6.0
I39,2024-12-25 01:00:00,51.439,5.4649,11.53,13.24,15.45,10.0
I39,2024-12-26 01:00:00,51.439,5.4649,15.59,18.12,19.61,13.0
I39,2024-12-27 01:00:00,51.439,5.4649,14.72,16.18,18.3,13.0
I39,2024-12-28 01:00:00,51.4389,5.4649,19.44,21.54,22.4,12.0
I39,2024-12-29 01:00:00,51.439,5.4649,24.8,32.02,36.33,17.0
I39,2024-12-30 01:00:00,51.439,5.465,10.19,11.48,14.09,29.0
I39,2024-12-31 01:00:00,51.439,5.4649,9.01,10.48,14.25,30.0
I39,2025-01-01 01:00:00,51.439,5.4649,4.66,5.63,9.26,45.0
I39,2025-01-02 01:00:00,51.439,5.4649,6.15,7.43,11.74,43.0
I39,2025-01-03 01:00:00,51.439,5.4649,2.67,4.06,8.55,34.0
I39,2025-01-04 01:00:00,51.439,5.4649,9.34,11.53,17.64,14.0
I39,2025-01-05 01:00:00,51.439,5.4649,3.94,4.7,8.3,12.0
I39,2025-01-06 01:00:00,51.439,5.4649,0.69,1.49,5.45,17.0
I39,2025-01-07 01:00:00,51.439,5.4649,0.69,1.44,5.26,28.0
I39,2025-01-08 01:00:00,51.439,5.4649,3.25,4.78,9.47,20.0
I39,2025-01-09 01:00:00,51.439,5.465,5.12,6.32,10.37,19.0
I40,2024-11-26 01:00:00,51.4528,5.4851,7.87,9.62,14.65,5.0
I40,2024-11-27 01:00:00,51.4528,5.4851,6.81,8.59,14.16,4.0
I40,2024-11-28 01:00:00,51.4528,5.4851,4.72,7.42,13.26,3.0
I40,2024-12-02 01:00:00,51.4528,5.4851,5.55,7.24,12.76,2.0
I40,2024-12-03 01:00:00,51.4528,5.4851,6.73,9.17,15.23,6.0
I40,2024-12-04 01:00:00,51.4528,5.4851,11.01,13.45,20.3,5.0
I40,2024-12-05 01:00:00,51.4528,5.4851,9.89,10.96,14.99,3.0
I40,2024-12-06 01:00:00,51.4528,5.4851,8.43,13.66,25.06,4.0
I40,2024-12-07 01:00:00,51.4528,5.4851,4.96,7.45,13.33,3.0
I40,2024-12-08 01:00:00,51.4528,5.4851,6.26,7.68,11.73,3.0
I40,2024-12-09 01:00:00,51.4528,5.4851,7.98,9.0,12.02,3.0
I40,2024-12-10 01:00:00,51.4528,5.4851,5.81,6.61,10.28,3.0
I40,2024-12-11 01:00:00,51.4528,5.4851,19.32,21.66,24.64,5.0
I40,2024-12-12 01:00:00,51.4528,5.4851,29.49,40.07,47.61,6.0
I40,2024-12-13 01:00:00,51.4528,5.4851,27.96,31.06,33.22,4.0
I40,2024-12-14 01:00:00,51.4528,5.4851,27.66,33.21,36.2,4.0
I40,2024-12-15 01:00:00,51.4528,5.4851,10.8,12.9,19.2,3.0
I40,2024-12-16 01:00:00,51.4528,5.4851,6.13,7.44,12.38,4.0
I40,2024-12-17 01:00:00,51.4528,5.4851,9.87,10.92,15.64,5.0
I40,2024-12-18 01:00:00,51.4528,5.4851,5.58,7.09,12.22,3.0
I40,2024-12-19 01:00:00,51.4528,5.4851,4.36,6.29,11.23,5.0
I40,2024-12-20 01:00:00,51.4528,5.4851,7.79,11.56,20.65,5.0
I40,2024-12-21 01:00:00,51.4528,5.4851,6.33,8.68,14.93,3.0
I40,2024-12-22 01:00:00,51.4528,5.4851,6.48,10.17,18.09,4.0
I40,2024-12-23 01:00:00,51.4528,5.4851,7.15,11.29,19.74,5.0
I40,2024-12-24 01:00:00,51.4528,5.4851,9.28,11.78,18.0,4.0
I40,2024-12-25 01:00:00,51.4528,5.4851,15.1,16.75,18.84,4.0
